YEAR,SQUARE,SITE_ID,SAMPLE_DATE,SPECIES_CODE,NAME,LC07,LC07_NUM,EZ_DESC_07,COUNTRY,COUNTY07
1998,RAGOWO,1,03-Sep-98,50810000,Syrphidae,1e,1,Westerly lowlands (England),ENG,Oxfordshire
1998,AAVJXT,1,11-Sep-98,50400000,Chironomidae,4e,4,Easterly lowlands (England),ENG,Thurrock Unitary Authority
1998,AAVJXT,1,11-Sep-98,37130101,"Crangonyx pseudogracilis Bousfield, 1958",4e,4,Easterly lowlands (England),ENG,Thurrock Unitary Authority
1998,AAVJXT,1,11-Sep-98,20000000,Oligochaeta,4e,4,Easterly lowlands (England),ENG,Thurrock Unitary Authority
1998,AAVJXT,1,11-Sep-98,16140301,"Potamopyrgus antipodarum (J.E.Gray, 1843)",4e,4,Easterly lowlands (England),ENG,Thurrock Unitary Authority
1998,AAVJXT,1,11-Sep-98,16210321,"Physella (Costatella) acuta (Draparnaud, 18",4e,4,Easterly lowlands (England),ENG,Thurrock Unitary Authority
1998,AAVJXT,1,11-Sep-98,16220301,"Galba truncatula (O.F. Müller, 1774)",4e,4,Easterly lowlands (England),ENG,Thurrock Unitary Authority
1998,AAVJXT,1,11-Sep-98,17130200,Pisidium sp.,4e,4,Easterly lowlands (England),ENG,Thurrock Unitary Authority
1998,AAVJXT,1,11-Sep-98,22310302,"Trocheta subviridis Dutrochet, 1817",4e,4,Easterly lowlands (England),ENG,Thurrock Unitary Authority
1998,AAVJXT,1,11-Sep-98,36110101,"Asellus aquaticus (Linnaeus, 1758)",4e,4,Easterly lowlands (England),ENG,Thurrock Unitary Authority
1998,AAVJXT,1,11-Sep-98,50210X00,Psychoda group,4e,4,Easterly lowlands (England),ENG,Thurrock Unitary Authority
1998,AAVJXT,1,11-Sep-98,50210Z00,Pericoma group,4e,4,Easterly lowlands (England),ENG,Thurrock Unitary Authority
1998,AAVJXT,1,11-Sep-98,50331400,Culex sp.,4e,4,Easterly lowlands (England),ENG,Thurrock Unitary Authority
1998,AAVJXT,1,11-Sep-98,36110202,"Proasellus meridianus (Racovitza, 1919)",4e,4,Easterly lowlands (England),ENG,Thurrock Unitary Authority
1998,WCDRAN,1,16-Sep-98,50810000,Syrphidae,6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,50400000,Chironomidae,6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,50350000,Ceratopogonidae,6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,50140600,Tricyphona sp.,6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,48341719,"Limnephilus lunatus Curtis, 1834",6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,45410208,"Hydraena riparia Kugelann, 1794",6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,36110202,"Proasellus meridianus (Racovitza, 1919)",6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,16220401,"Stagnicola palustris (O.F. Müller, 1774)",6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,48220100,Lype sp.,6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,48341301,"Chaetopteryx villosa (Fabricius, 1798)",6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,50130900,Helius sp.,6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,50132510,Neolimnomyia (Brachylimnophila) sp.,6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,45510Z00,Elodes group,6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,16140301,"Potamopyrgus antipodarum (J.E.Gray, 1843)",6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,17130200,Pisidium sp.,6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,20000000,Oligochaeta,6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,22120201,"Theromyzon tessulatum (O.F.Müller, 1774)",6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,45351302,"Anacaena globulus (Paykull, 1829)",6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,45140831,"Hydroporus tessellatus (Drapiez, 1819)",6w,42,Lowlands (Wales),WAL,Dyfed
1998,WCDRAN,1,16-Sep-98,41130101,"Leuctra fusca (Linnaeus, 1758)",6w,42,Lowlands (Wales),WAL,Dyfed
1998,EARTZW,1,10-Nov-98,41120103,"Protonemura praecox (Morton, 1894)",5w,41,Lowlands (Wales),WAL,West Glamorgan
1998,EARTZW,1,10-Nov-98,41120101,"Protonemura meyeri (Pictet, 1841)",5w,41,Lowlands (Wales),WAL,West Glamorgan
1998,EARTZW,1,10-Nov-98,40130400,Ecdyonurus sp.,5w,41,Lowlands (Wales),WAL,West Glamorgan
1998,EARTZW,1,10-Nov-98,40130100,Rhithrogena sp.,5w,41,Lowlands (Wales),WAL,West Glamorgan
1998,NRKWUV,1,10-Nov-98,40120107,"Baetis rhodani (Pictet, 1843-1845)",17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,50210000,Psychodidae,17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,41210401,"Isoperla grammatica (Poda, 1761)",17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,22120401,"Glossiphonia complanata (Linnaeus, 1758)",17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,50400000,Chironomidae,17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,5036038Z,Simulium (Simulium) ornatum group,17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,48110101,"Rhyacophila dorsalis (Curtis, 1834)",17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,45630301,"Limnius volckmari (Panzer, 1793)",17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,45510Z00,Elodes group,17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,40130500,Electrogena sp.,17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,37140206,"Gammarus pulex (Linnaeus, 1758)",17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,17130Z00,Sphaerium group,17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,41120401,"Nemoura avicularis Morton, 1894",17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,40130400,Ecdyonurus sp.,17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,40130100,Rhithrogena sp.,17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,41120202,"Amphinemura sulcicollis (Stephens, 1836)",17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,41130101,"Leuctra fusca (Linnaeus, 1758)",17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,48250209,"Hydropsyche siltalai Döhler, 1963",17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,48350202,"Silo pallipes (Fabricius, 1781)",17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,41120103,"Protonemura praecox (Morton, 1894)",17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,16140301,"Potamopyrgus antipodarum (J.E.Gray, 1843)",17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,22310302,"Trocheta subviridis Dutrochet, 1817",17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,NRKWUV,1,10-Nov-98,20000000,Oligochaeta,17w2,18,Uplands (Wales),WAL,Mid Glamorgan
1998,ZUFRRX,1,15-Sep-98,501103AZ,Tipula (Yamatotipula) montium group,5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,22310101,"Erpobdella octoculata (Linnaeus, 1758)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,22120401,"Glossiphonia complanata (Linnaeus, 1758)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,17130200,Pisidium sp.,5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,5071YX00,Hemerodromia group,5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,50400000,Chironomidae,5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,50140500,Dicranota sp.,5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,50132100,Eloeophila sp.,5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,483A0103,"Athripsodes bilineatus (Linnaeus, 1758)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,48340X00,Potamophylax group,5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,46110101,"Sialis fuliginosa Pictet, 1836",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,45630301,"Limnius volckmari (Panzer, 1793)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,45630101,"Elmis aenea (Müller, 1806)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,45150401,"Orectochilus villosus (O.F. Müller, 1776)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,45141502,"Oreodytes sanmarkii (C.R. Sahlberg, 1826)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,40410201,"Serratella ignita (Poda, 1761)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,40120501,"Alainites muticus (Linnaeus, 1758)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,37140206,"Gammarus pulex (Linnaeus, 1758)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,20000000,Oligochaeta,5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,17130Z00,Sphaerium group,5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,16140301,"Potamopyrgus antipodarum (J.E.Gray, 1843)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,40120107,"Baetis rhodani (Pictet, 1843-1845)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,16220602,"Radix balthica (Linnaeus, 1758)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,16231101,"Ancylus fluviatilis O.F. Müller, 1774",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,40210200,Paraleptophlebia sp.,5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,40320101,"Ephemera danica Müller, 1764",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,41130101,"Leuctra fusca (Linnaeus, 1758)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,40130400,Ecdyonurus sp.,5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,40120111,"Baetis vernus Curtis, 1834",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,4012011Z,Baetis scambus group,5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,45141901,"Platambus maculatus (Linnaeus, 1758)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,45630604,"Oulimnius tuberculatus (Müller, 1806)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,48250209,"Hydropsyche siltalai Döhler, 1963",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,48250207,"Hydropsyche pellucidula (Curtis, 1834)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,48330201,"Lasiocephala basalis (Kolenati, 1848)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,48350101,"Goera pilosa (Fabricius, 1775)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,48350202,"Silo pallipes (Fabricius, 1781)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,48370201,Sericostoma personatum (Spence in Kirby & S,5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,483A0403,"Mystacides nigra (Linnaeus, 1758)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,483A0401,"Mystacides azurea (Linnaeus, 1761)",5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,50850200,Limnophora sp.,5w,41,Lowlands (Wales),WAL,Gwent
1998,ZUFRRX,1,15-Sep-98,50640101,"Atherix ibis (Fabricius, 1798)",5w,41,Lowlands (Wales),WAL,Gwent
1998,BXXDRJ,1,04-Sep-98,50400000,Chironomidae,1e,1,Westerly lowlands (England),ENG,Oxfordshire
1998,BXXDRJ,1,04-Sep-98,45510300,Cyphon sp.,1e,1,Westerly lowlands (England),ENG,Oxfordshire
1998,BXXDRJ,1,04-Sep-98,22120401,"Glossiphonia complanata (Linnaeus, 1758)",1e,1,Westerly lowlands (England),ENG,Oxfordshire
1998,BXXDRJ,1,04-Sep-98,20000000,Oligochaeta,1e,1,Westerly lowlands (England),ENG,Oxfordshire
1998,CLLBKV,1,18-Sep-98,17130200,Pisidium sp.,15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,40120501,"Alainites muticus (Linnaeus, 1758)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,5071YW00,Chelifera group,15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,5036038Z,Simulium (Simulium) ornatum group,15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,5036032Z,Simulium (Nevermannia) cryophilum group,15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,50210Z00,Pericoma group,15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,48380101,"Odontocerum albicorne (Scopoli, 1763)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,48370201,Sericostoma personatum (Spence in Kirby & S,15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,48350202,"Silo pallipes (Fabricius, 1781)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,48240402,"Plectrocnemia conspersa (Curtis, 1834)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,48120200,Agapetus sp.,15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,48110101,"Rhyacophila dorsalis (Curtis, 1834)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,45630301,"Limnius volckmari (Panzer, 1793)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,45630101,"Elmis aenea (Müller, 1806)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,45510Z00,Elodes group,15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,45410202,"Hydraena gracilis Germar, 1824",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,41230301,"Siphonoperla torrentium (Pictet, 1841)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,41210201,"Perlodes microcephalus (Pictet, 1833)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,41130101,"Leuctra fusca (Linnaeus, 1758)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,40320100,Ephemera sp.,15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,40130100,Rhithrogena sp.,15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,36110101,"Asellus aquaticus (Linnaeus, 1758)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,22120401,"Glossiphonia complanata (Linnaeus, 1758)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,22110101,"Piscicola geometra (Linnaeus, 1761)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,20000000,Oligochaeta,15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,37140206,"Gammarus pulex (Linnaeus, 1758)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,40120107,"Baetis rhodani (Pictet, 1843-1845)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,16140301,"Potamopyrgus antipodarum (J.E.Gray, 1843)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,16231101,"Ancylus fluviatilis O.F. Müller, 1774",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,24000000,Hydracarina,15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,40130400,Ecdyonurus sp.,15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,4112040Z,Nemoura cambrica group,15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,48250206,"Hydropsyche instabilis (Curtis, 1834)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,50140500,Dicranota sp.,15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,45141901,"Platambus maculatus (Linnaeus, 1758)",15w,44,Lowlands (Wales),WAL,Dyfed
1998,CLLBKV,1,18-Sep-98,50400000,Chironomidae,15w,44,Lowlands (Wales),WAL,Dyfed
1998,UGXHSQ,1,18-Nov-98,41210201,"Perlodes microcephalus (Pictet, 1833)",17w2,18,Uplands (Wales),WAL,Powys
1998,UGXHSQ,1,18-Nov-98,483Z0000,Limnephilidae (including Apataniidae),17w2,18,Uplands (Wales),WAL,Powys
1998,UGXHSQ,1,18-Nov-98,45630604,"Oulimnius tuberculatus (Müller, 1806)",17w2,18,Uplands (Wales),WAL,Powys
1998,UGXHSQ,1,18-Nov-98,45630101,"Elmis aenea (Müller, 1806)",17w2,18,Uplands (Wales),WAL,Powys
1998,UGXHSQ,1,18-Nov-98,45510Z00,Elodes group,17w2,18,Uplands (Wales),WAL,Powys
1998,UGXHSQ,1,18-Nov-98,41210401,"Isoperla grammatica (Poda, 1761)",17w2,18,Uplands (Wales),WAL,Powys
1998,UGXHSQ,1,18-Nov-98,41130103,"Leuctra hippopus Kempny, 1899",17w2,18,Uplands (Wales),WAL,Powys
1998,UGXHSQ,1,18-Nov-98,41120101,"Protonemura meyeri (Pictet, 1841)",17w2,18,Uplands (Wales),WAL,Powys
1998,UGXHSQ,1,18-Nov-98,48110101,"Rhyacophila dorsalis (Curtis, 1834)",17w2,18,Uplands (Wales),WAL,Powys
1998,UGXHSQ,1,18-Nov-98,45141502,"Oreodytes sanmarkii (C.R. Sahlberg, 1826)",17w2,18,Uplands (Wales),WAL,Powys
1998,RRUXQW,1,15-Oct-98,40130100,Rhithrogena sp.,17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,40130400,Ecdyonurus sp.,17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,40320101,"Ephemera danica Müller, 1764",17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,5036032Z,Simulium (Nevermannia) cryophilum group,17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,483Z0000,Limnephilidae (including Apataniidae),17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,48250301,"Diplectrona felix McLachlan, 1878",17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,48210200,Wormaldia sp.,17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,48210101,"Philopotamus montanus (Donovan, 1813)",17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,45630301,"Limnius volckmari (Panzer, 1793)",17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,45630101,"Elmis aenea (Müller, 1806)",17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,41120103,"Protonemura praecox (Morton, 1894)",17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,40120107,"Baetis rhodani (Pictet, 1843-1845)",17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,37140206,"Gammarus pulex (Linnaeus, 1758)",17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,20000000,Oligochaeta,17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,41130104,"Leuctra inermis Kempny, 1899",17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,48110101,"Rhyacophila dorsalis (Curtis, 1834)",17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,48120200,Agapetus sp.,17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,48220100,Lype sp.,17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,48220406,"Tinodes rostocki McLachlan, 1878",17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,48350202,"Silo pallipes (Fabricius, 1781)",17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,48370201,Sericostoma personatum (Spence in Kirby & S,17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,50140500,Dicranota sp.,17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,50340100,Thaumalea sp.,17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,5036038Y,Simulium (Simulium) argyreatum group,17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,50400000,Chironomidae,17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,5071YX00,Hemerodromia group,17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,41220101,"Dinocras cephalotes (Curtis, 1827)",17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,48380101,"Odontocerum albicorne (Scopoli, 1763)",17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,45510Z00,Elodes group,17w2,18,Uplands (Wales),WAL,Gwent
1998,RRUXQW,1,15-Oct-98,50133100,Gonomyia sp.,17w2,18,Uplands (Wales),WAL,Gwent
1998,GUBLQO,1,17-Nov-98,41230301,"Siphonoperla torrentium (Pictet, 1841)",1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,50850200,Limnophora sp.,1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,50210402,"Peripsychoda fusca (Macquart, 1826)",1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,50140500,Dicranota sp.,1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,48250209,"Hydropsyche siltalai Döhler, 1963",1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,45630101,"Elmis aenea (Müller, 1806)",1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,4051020Z,Caenis luctuosa group,1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,40210202,"Paraleptophlebia submarginata (Stephens, 18",1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,37140206,"Gammarus pulex (Linnaeus, 1758)",1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,22120401,"Glossiphonia complanata (Linnaeus, 1758)",1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,16220602,"Radix balthica (Linnaeus, 1758)",1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,45630600,Oulimnius sp.,1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,48250206,"Hydropsyche instabilis (Curtis, 1834)",1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,48370201,Sericostoma personatum (Spence in Kirby & S,1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,50132100,Eloeophila sp.,1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,50210Z00,Pericoma group,1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,50400000,Chironomidae,1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,45630301,"Limnius volckmari (Panzer, 1793)",1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,16231101,"Ancylus fluviatilis O.F. Müller, 1774",1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,17130200,Pisidium sp.,1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,22310302,"Trocheta subviridis Dutrochet, 1817",1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,20000000,Oligochaeta,1e,1,Westerly lowlands (England),ENG,Gloucestershire
1998,GUBLQO,1,17-Nov-98,36110101,"Asellus aquaticus (Linnaeus, 1758)",1e,1,Westerly lowlands (England),ENG,Gloucestershire
