"visit_code_1","survey_year","survey_date","site_code","species"
"2012-222",2012,2012-07-13,"222","Coprosma hirtella"
"2012-222",2012,2012-07-13,"222","Cyathea australis"
"2012-222",2012,2012-07-13,"222","Daviesia mimosoides"
"2012-222",2012,2012-07-13,"222","Dianella tasmanica"
"2012-222",2012,2012-07-13,"222","Dicksonia antarctica"
"2012-222",2012,2012-07-13,"222","Dryopoa dives"
"2012-222",2012,2012-07-13,"222","Eucalyptus delegatensis"
"2012-222",2012,2012-07-13,"222","Eucalyptus nitens"
"2012-222",2012,2012-07-13,"222","Eucalyptus regnans"
"2012-222",2012,2012-07-13,"222","Geranium potentilloides"
"2012-222",2012,2012-07-13,"222","Gonocarpus humilis"
"2012-222",2012,2012-07-13,"222","Histiopteris incisa"
"2012-222",2012,2012-07-13,"222","Holcus lanatus"
"2012-222",2012,2012-07-13,"222","Hydrocotyle hirta"
"2012-222",2012,2012-07-13,"222","Hypochoeris radicata"
"2012-222",2012,2012-07-13,"222","Juncus sp."
"2012-222",2012,2012-07-13,"222","Lomatia fraseri"
"2012-222",2012,2012-07-13,"222","Notelaea ligustrina"
"2012-222",2012,2012-07-13,"222","Olearia phlogopappa"
"2012-222",2012,2012-07-13,"222","Pimelea axiflora"
"2012-222",2012,2012-07-13,"222","Polystichum proliferum"
"2012-222",2012,2012-07-13,"222","Prunella vulgaris"
"2012-222",2012,2012-07-13,"222","Pteridium esculentum"
"2012-222",2012,2012-07-13,"222","Ranunculus repens"
"2012-222",2012,2012-07-13,"222","Rubus fruticosus"
"2012-222",2012,2012-07-13,"222","Senecio gunnii"
"2012-222",2012,2012-07-13,"222","Senecio velleioides"
"2012-222",2012,2012-07-13,"222","Stellaria flaccida"
"2012-222",2012,2012-07-13,"222","Tasmannia lanceolata"
"2012-222",2012,2012-07-13,"222","Tetrarrhena juncea"
"2012-222",2012,2012-07-13,"222","Viola hederacea"
"2012-233",2012,2012-07-11,"233","Acacia frigescens"
"2012-233",2012,2012-07-11,"233","Blechnum wattsii"
"2012-233",2012,2012-07-11,"233","Coprosma quadrifida"
"2012-233",2012,2012-07-11,"233","Dianella tasmanica"
"2012-233",2012,2012-07-11,"233","Dicksonia antarctica"
"2012-233",2012,2012-07-11,"233","Dryopoa dives"
"2012-233",2012,2012-07-11,"233","Eucalyptus delegatensis"
"2012-233",2012,2012-07-11,"233","Eucalyptus nitens"
"2012-233",2012,2012-07-11,"233","Leionema bilobum"
"2012-233",2012,2012-07-11,"233","Notelaea ligustrina"
"2012-233",2012,2012-07-11,"233","Nothofagus cunninghamii"
"2012-233",2012,2012-07-11,"233","Olearia phlogopappa"
"2012-233",2012,2012-07-11,"233","Pittosporum bicolor"
"2012-233",2012,2012-07-11,"233","Poa ensiformis"
"2012-233",2012,2012-07-11,"233","Polyscias sambucifolia"
"2012-233",2012,2012-07-11,"233","Polystichum proliferum"
"2012-233",2012,2012-07-11,"233","Pteridium esculentum"
"2012-233",2012,2012-07-11,"233","Tasmannia lanceolata"
"2012-269",2012,2012-06-01,"269","Acacia dealbata"
"2012-269",2012,2012-06-01,"269","Acaena novae-zelandiae"
"2012-269",2012,2012-06-01,"269","Bedfordia arborescens"
"2012-269",2012,2012-06-01,"269","Cassinia aculeata"
"2012-269",2012,2012-06-01,"269","Clematis aristata"
"2012-269",2012,2012-06-01,"269","Coprosma quadrifida"
"2012-269",2012,2012-06-01,"269","Cyathea australis"
"2012-269",2012,2012-06-01,"269","Eucalyptus cypellocarpa"
"2012-269",2012,2012-06-01,"269","Eucalyptus obliqua"
"2012-269",2012,2012-06-01,"269","Eucalyptus regnans"
"2012-269",2012,2012-06-01,"269","Galium gaudichaudii"
"2012-269",2012,2012-06-01,"269","Geranium potentilloides"
"2012-269",2012,2012-06-01,"269","Gonocarpus humilis"
"2012-269",2012,2012-06-01,"269","Histiopteris incisa"
"2012-269",2012,2012-06-01,"269","Hydrocotyle hirta"
"2012-269",2012,2012-06-01,"269","Mentha australis"
"2012-269",2012,2012-06-01,"269","Olearia argophylla"
"2012-269",2012,2012-06-01,"269","Oxalis exilis"
"2012-269",2012,2012-06-01,"269","Pimelea axiflora"
"2012-269",2012,2012-06-01,"269","Poa ensiformis"
"2012-269",2012,2012-06-01,"269","Polyscias sambucifolia"
"2012-269",2012,2012-06-01,"269","Polystichum proliferum"
"2012-269",2012,2012-06-01,"269","Pomaderris aspera"
"2012-269",2012,2012-06-01,"269","Pteridium esculentum"
"2012-269",2012,2012-06-01,"269","Rubus fruticosus"
"2012-269",2012,2012-06-01,"269","Tetrarrhena juncea"
"2012-269",2012,2012-06-01,"269","Viola hederacea"
"2012-274",2012,2012-04-02,"274","Acacia dealbata"
"2012-274",2012,2012-04-02,"274","Acaena novae-zelandiae"
"2012-274",2012,2012-04-02,"274","Australina pusilla"
"2012-274",2012,2012-04-02,"274","Bedfordia arborescens"
"2012-274",2012,2012-04-02,"274","Blechnum cartilagineum"
"2012-274",2012,2012-04-02,"274","Blechnum wattsii"
"2012-274",2012,2012-04-02,"274","Cassinia aculeata"
"2012-274",2012,2012-04-02,"274","Clematis aristata"
"2012-274",2012,2012-04-02,"274","Coprosma quadrifida"
"2012-274",2012,2012-04-02,"274","Correa lawrenciana"
"2012-274",2012,2012-04-02,"274","Cyathea australis"
"2012-274",2012,2012-04-02,"274","Cynoglossum latifolium"
"2012-274",2012,2012-04-02,"274","Dicksonia antarctica"
"2012-274",2012,2012-04-02,"274","Dryopoa dives"
"2012-274",2012,2012-04-02,"274","Eucalyptus regnans"
"2012-274",2012,2012-04-02,"274","Hedycarya angustifolia"
"2012-274",2012,2012-04-02,"274","Histiopteris incisa"
"2012-274",2012,2012-04-02,"274","Hydrocotyle hirta"
"2012-274",2012,2012-04-02,"274","Hymenophyllum sp."
"2012-274",2012,2012-04-02,"274","Hypochoeris radicata"
"2012-274",2012,2012-04-02,"274","Microlaena stipoides"
"2012-274",2012,2012-04-02,"274","Nothofagus cunninghamii"
"2012-274",2012,2012-04-02,"274","Olearia argophylla"
"2012-274",2012,2012-04-02,"274","Olearia phlogopappa"
"2012-274",2012,2012-04-02,"274","Oxalis exilis"
"2012-274",2012,2012-04-02,"274","Ozothamnus thyrsoideus"
"2012-274",2012,2012-04-02,"274","Pandorea pandorana"
"2012-274",2012,2012-04-02,"274","Parsonsia brownii"
"2012-274",2012,2012-04-02,"274","Pimelea axiflora"
"2012-274",2012,2012-04-02,"274","Polystichum proliferum"
"2012-274",2012,2012-04-02,"274","Pomaderris aspera"
"2012-274",2012,2012-04-02,"274","Prostanthera lasianthos"
"2012-274",2012,2012-04-02,"274","Prunella vulgaris"
"2012-274",2012,2012-04-02,"274","Pteridium esculentum"
"2012-274",2012,2012-04-02,"274","Ranunculus plebeius"
"2012-274",2012,2012-04-02,"274","Rubus fruticosus"
"2012-274",2012,2012-04-02,"274","Sambucus gaudichaudiana"
"2012-274",2012,2012-04-02,"274","Solanum nigrum"
"2012-274",2012,2012-04-02,"274","Sonchus oleraceus"
"2012-274",2012,2012-04-02,"274","Tetrarrhena juncea"
"2012-274",2012,2012-04-02,"274","Viola hederacea"
"2012-274",2012,2012-04-02,"274","Zieria arborescens"
"2012-277",2012,2012-05-17,"277","Acacia frigescens"
"2012-277",2012,2012-05-17,"277","Clematis aristata"
"2012-277",2012,2012-05-17,"277","Coprosma quadrifida"
"2012-277",2012,2012-05-17,"277","Correa lawrenciana"
"2012-277",2012,2012-05-17,"277","Dianella tasmanica"
"2012-277",2012,2012-05-17,"277","Eucalyptus regnans"
"2012-277",2012,2012-05-17,"277","Goodenia ovata"
"2012-277",2012,2012-05-17,"277","Lepidosperma elatius"
"2012-277",2012,2012-05-17,"277","Parsonsia brownii"
"2012-277",2012,2012-05-17,"277","Pimelea axiflora"
"2012-277",2012,2012-05-17,"277","Polyscias sambucifolia"
"2012-277",2012,2012-05-17,"277","Pomaderris aspera"
"2012-277",2012,2012-05-17,"277","Prostanthera melissifolia"
"2012-277",2012,2012-05-17,"277","Pteridium esculentum"
"2012-277",2012,2012-05-17,"277","Tetrarrhena juncea"
"2012-277",2012,2012-05-17,"277","Viola hederacea"
"2012-277",2012,2012-05-17,"277","Zieria arborescens"
"2012-278",2012,2012-04-12,"278","Acacia dealbata"
"2012-278",2012,2012-04-12,"278","Atherosperma moschatum"
"2012-278",2012,2012-04-12,"278","Blechnum nudum"
"2012-278",2012,2012-04-12,"278","Blechnum wattsii"
"2012-278",2012,2012-04-12,"278","Correa lawrenciana"
"2012-278",2012,2012-04-12,"278","Cyathea australis"
"2012-278",2012,2012-04-12,"278","Dicksonia antarctica"
"2012-278",2012,2012-04-12,"278","Eucalyptus regnans"
"2012-278",2012,2012-04-12,"278","Grammitis billardierei"
"2012-278",2012,2012-04-12,"278","Histiopteris incisa"
"2012-278",2012,2012-04-12,"278","Lomatia fraseri"
"2012-278",2012,2012-04-12,"278","Notelaea ligustrina"
"2012-278",2012,2012-04-12,"278","Nothofagus cunninghamii"
"2012-278",2012,2012-04-12,"278","Platylobium formosum"
"2012-278",2012,2012-04-12,"278","Polystichum proliferum"
"2012-278",2012,2012-04-12,"278","Prostanthera melissifolia"
"2012-278",2012,2012-04-12,"278","Pteridium esculentum"
"2012-278",2012,2012-04-12,"278","Tetrarrhena juncea"
"2012-278",2012,2012-04-12,"278","Zieria arborescens"
"2012-299",2012,2012-07-13,"299","Acacia dealbata"
"2012-299",2012,2012-07-13,"299","Acacia melanoxylon"
"2012-299",2012,2012-07-13,"299","Billardiera mutabilis"
"2012-299",2012,2012-07-13,"299","Cassinia aculeata"
"2012-299",2012,2012-07-13,"299","Clematis aristata"
"2012-299",2012,2012-07-13,"299","Coprosma quadrifida"
"2012-299",2012,2012-07-13,"299","Cyathea australis"
"2012-299",2012,2012-07-13,"299","Dicksonia antarctica"
"2012-299",2012,2012-07-13,"299","Drymophila cyanocarpa"
"2012-299",2012,2012-07-13,"299","Eucalyptus cypellocarpa"
"2012-299",2012,2012-07-13,"299","Eucalyptus dives"
"2012-299",2012,2012-07-13,"299","Eucalyptus radiata"
"2012-299",2012,2012-07-13,"299","Eucalyptus regnans"
"2012-299",2012,2012-07-13,"299","Gonocarpus humilis"
"2012-299",2012,2012-07-13,"299","Goodia lotifolia"
"2012-299",2012,2012-07-13,"299","Histiopteris incisa"
"2012-299",2012,2012-07-13,"299","Hydrocotyle hirta"
"2012-299",2012,2012-07-13,"299","Lagenophora sp."
"2012-299",2012,2012-07-13,"299","Leptostigma reptans"
"2012-299",2012,2012-07-13,"299","Mentha australis"
"2012-299",2012,2012-07-13,"299","Olearia argophylla"
"2012-299",2012,2012-07-13,"299","Olearia phlogopappa"
"2012-299",2012,2012-07-13,"299","Pimelea axiflora"
"2012-299",2012,2012-07-13,"299","Poa ensiformis"
"2012-299",2012,2012-07-13,"299","Polyscias sambucifolia"
"2012-299",2012,2012-07-13,"299","Polystichum proliferum"
"2012-299",2012,2012-07-13,"299","Pteridium esculentum"
"2012-299",2012,2012-07-13,"299","Tasmannia lanceolata"
"2012-299",2012,2012-07-13,"299","Tetrarrhena juncea"
"2012-299",2012,2012-07-13,"299","Viola hederacea"
"2012-300",2012,2012-07-13,"300","Acacia dealbata"
"2012-300",2012,2012-07-13,"300","Acacia melanoxylon"
"2012-300",2012,2012-07-13,"300","Australina pusilla"
"2012-300",2012,2012-07-13,"300","Bedfordia arborescens"
"2012-300",2012,2012-07-13,"300","Clematis aristata"
"2012-300",2012,2012-07-13,"300","Coprosma quadrifida"
"2012-300",2012,2012-07-13,"300","Cyathea australis"
"2012-300",2012,2012-07-13,"300","Daviesia mimosoides"
"2012-300",2012,2012-07-13,"300","Dianella tasmanica"
"2012-300",2012,2012-07-13,"300","Drymophila cyanocarpa"
"2012-300",2012,2012-07-13,"300","Eucalyptus cypellocarpa"
"2012-300",2012,2012-07-13,"300","Eucalyptus obliqua"
"2012-300",2012,2012-07-13,"300","Eucalyptus regnans"
"2012-300",2012,2012-07-13,"300","Geranium potentilloides"
"2012-300",2012,2012-07-13,"300","Hydrocotyle hirta"
"2012-300",2012,2012-07-13,"300","Hypochoeris radicata"
"2012-300",2012,2012-07-13,"300","Leptinella filicula"
"2012-300",2012,2012-07-13,"300","Notelaea ligustrina"
"2012-300",2012,2012-07-13,"300","Olearia argophylla"
"2012-300",2012,2012-07-13,"300","Oreomyrrhis eriopoda"
"2012-300",2012,2012-07-13,"300","Poa ensiformis"
"2012-300",2012,2012-07-13,"300","Polystichum proliferum"
"2012-300",2012,2012-07-13,"300","Pteridium esculentum"
"2012-300",2012,2012-07-13,"300","Stellaria flaccida"
"2012-300",2012,2012-07-13,"300","Stylidium armeria"
"2012-300",2012,2012-07-13,"300","Tetrarrhena juncea"
"2012-300",2012,2012-07-13,"300","Viola hederacea"
"2012-301",2012,2012-06-01,"301","Acacia dealbata"
"2012-301",2012,2012-06-01,"301","Acacia melanoxylon"
"2012-301",2012,2012-06-01,"301","Australina pusilla"
"2012-301",2012,2012-06-01,"301","Bedfordia arborescens"
"2012-301",2012,2012-06-01,"301","Blechnum nudum"
"2012-301",2012,2012-06-01,"301","Cassinia aculeata"
"2012-301",2012,2012-06-01,"301","Cassinia longifolia"
"2012-301",2012,2012-06-01,"301","Cirsium vulgare"
"2012-301",2012,2012-06-01,"301","Clematis aristata"
"2012-301",2012,2012-06-01,"301","Correa lawrenciana"
"2012-301",2012,2012-06-01,"301","Dianella tasmanica"
"2012-301",2012,2012-06-01,"301","Dicksonia antarctica"
"2012-301",2012,2012-06-01,"301","Dryopoa dives"
"2012-301",2012,2012-06-01,"301","Eucalyptus cypellocarpa"
"2012-301",2012,2012-06-01,"301","Eucalyptus regnans"
"2012-301",2012,2012-06-01,"301","Geranium potentilloides"
"2012-301",2012,2012-06-01,"301","Lomatia fraseri"
"2012-301",2012,2012-06-01,"301","Mentha australis"
"2012-301",2012,2012-06-01,"301","Olearia argophylla"
"2012-301",2012,2012-06-01,"301","Olearia lirata"
"2012-301",2012,2012-06-01,"301","Olearia phlogopappa"
"2012-301",2012,2012-06-01,"301","Oreomyrrhis eriopoda"
"2012-301",2012,2012-06-01,"301","Oxalis exilis"
"2012-301",2012,2012-06-01,"301","Poa ensiformis"
"2012-301",2012,2012-06-01,"301","Polystichum proliferum"
"2012-301",2012,2012-06-01,"301","Pomaderris aspera"
"2012-301",2012,2012-06-01,"301","Prunella vulgaris"
"2012-301",2012,2012-06-01,"301","Pteridium esculentum"
"2012-301",2012,2012-06-01,"301","Rubus fruticosus"
"2012-301",2012,2012-06-01,"301","Senecio gunnii"
"2012-301",2012,2012-06-01,"301","Senecio velleioides"
"2012-301",2012,2012-06-01,"301","Stellaria flaccida"
"2012-301",2012,2012-06-01,"301","Tetrarrhena juncea"
"2012-301",2012,2012-06-01,"301","Urtica incisa"
"2012-301",2012,2012-06-01,"301","Viola hederacea"
"2012-302",2012,2012-04-30,"302","Acacia melanoxylon"
"2012-302",2012,2012-04-30,"302","Acaena novae-zelandiae"
"2012-302",2012,2012-04-30,"302","Australina pusilla"
"2012-302",2012,2012-04-30,"302","Bedfordia arborescens"
"2012-302",2012,2012-04-30,"302","Billardiera mutabilis"
"2012-302",2012,2012-04-30,"302","Cassinia aculeata"
"2012-302",2012,2012-04-30,"302","Cassinia longifolia"
"2012-302",2012,2012-04-30,"302","Clematis aristata"
"2012-302",2012,2012-04-30,"302","Coprosma hirtella"
"2012-302",2012,2012-04-30,"302","Coprosma quadrifida"
"2012-302",2012,2012-04-30,"302","Cyathea australis"
"2012-302",2012,2012-04-30,"302","Dicksonia antarctica"
"2012-302",2012,2012-04-30,"302","Eucalyptus cypellocarpa"
"2012-302",2012,2012-04-30,"302","Eucalyptus regnans"
"2012-302",2012,2012-04-30,"302","Galium propinquum"
"2012-302",2012,2012-04-30,"302","Geranium potentilloides"
"2012-302",2012,2012-04-30,"302","Goodia lotifolia"
"2012-302",2012,2012-04-30,"302","Hydrocotyle hirta"
"2012-302",2012,2012-04-30,"302","Mentha australis"
"2012-302",2012,2012-04-30,"302","Olearia argophylla"
"2012-302",2012,2012-04-30,"302","Olearia lirata"
"2012-302",2012,2012-04-30,"302","Olearia phlogopappa"
"2012-302",2012,2012-04-30,"302","Oreomyrrhis eriopoda"
"2012-302",2012,2012-04-30,"302","Poa ensiformis"
"2012-302",2012,2012-04-30,"302","Polyscias sambucifolia"
"2012-302",2012,2012-04-30,"302","Polystichum proliferum"
"2012-302",2012,2012-04-30,"302","Pomaderris aspera"
"2012-302",2012,2012-04-30,"302","Prunella vulgaris"
"2012-302",2012,2012-04-30,"302","Pteridium esculentum"
"2012-302",2012,2012-04-30,"302","Rubus fruticosus"
"2012-302",2012,2012-04-30,"302","Senecio gunnii"
"2012-302",2012,2012-04-30,"302","Stellaria flaccida"
"2012-302",2012,2012-04-30,"302","Tetrarrhena juncea"
"2012-302",2012,2012-04-30,"302","Urtica incisa"
"2012-302",2012,2012-04-30,"302","Viola eminens"
"2012-302",2012,2012-04-30,"302","Viola hederacea"
"2012-303",2012,2012-06-01,"303","Acacia melanoxylon"
"2012-303",2012,2012-06-01,"303","Acaena novae-zelandiae"
"2012-303",2012,2012-06-01,"303","Australina pusilla"
"2012-303",2012,2012-06-01,"303","Bedfordia arborescens"
"2012-303",2012,2012-06-01,"303","Cassinia aculeata"
"2012-303",2012,2012-06-01,"303","Cirsium vulgare"
"2012-303",2012,2012-06-01,"303","Clematis aristata"
"2012-303",2012,2012-06-01,"303","Coprosma quadrifida"
"2012-303",2012,2012-06-01,"303","Cyathea australis"
"2012-303",2012,2012-06-01,"303","Eucalyptus cypellocarpa"
"2012-303",2012,2012-06-01,"303","Eucalyptus nitens"
"2012-303",2012,2012-06-01,"303","Eucalyptus regnans"
"2012-303",2012,2012-06-01,"303","Galium propinquum"
"2012-303",2012,2012-06-01,"303","Geranium potentilloides"
"2012-303",2012,2012-06-01,"303","Hedycarya angustifolia"
"2012-303",2012,2012-06-01,"303","Hypochoeris radicata"
"2012-303",2012,2012-06-01,"303","Lomatia fraseri"
"2012-303",2012,2012-06-01,"303","Olearia argophylla"
"2012-303",2012,2012-06-01,"303","Oreomyrrhis eriopoda"
"2012-303",2012,2012-06-01,"303","Oxalis exilis"
"2012-303",2012,2012-06-01,"303","Poa ensiformis"
"2012-303",2012,2012-06-01,"303","Polystichum proliferum"
"2012-303",2012,2012-06-01,"303","Pomaderris aspera"
"2012-303",2012,2012-06-01,"303","Poranthera microphylla"
"2012-303",2012,2012-06-01,"303","Prunella vulgaris"
"2012-303",2012,2012-06-01,"303","Pteridium esculentum"
"2012-303",2012,2012-06-01,"303","Rubus parvifolius"
"2012-303",2012,2012-06-01,"303","Senecio gunnii"
"2012-303",2012,2012-06-01,"303","Stellaria flaccida"
"2012-303",2012,2012-06-01,"303","Tetrarrhena juncea"
"2012-303",2012,2012-06-01,"303","Urtica incisa"
"2012-303",2012,2012-06-01,"303","Viola hederacea"
"2012-305",2012,2012-07-11,"305","Acacia obliquinervia"
"2012-305",2012,2012-07-11,"305","Acaena novae-zelandiae"
"2012-305",2012,2012-07-11,"305","Australina pusilla"
"2012-305",2012,2012-07-11,"305","Coprosma hirtella"
"2012-305",2012,2012-07-11,"305","Correa lawrenciana"
"2012-305",2012,2012-07-11,"305","Daviesia mimosoides"
"2012-305",2012,2012-07-11,"305","Daviesia ulicifolia"
"2012-305",2012,2012-07-11,"305","Derwentia derwentiana"
"2012-305",2012,2012-07-11,"305","Dianella tasmanica"
"2012-305",2012,2012-07-11,"305","Dicksonia antarctica"
"2012-305",2012,2012-07-11,"305","Drymophila cyanocarpa"
"2012-305",2012,2012-07-11,"305","Eucalyptus delegatensis"
"2012-305",2012,2012-07-11,"305","Geranium potentilloides"
"2012-305",2012,2012-07-11,"305","Gonocarpus humilis"
"2012-305",2012,2012-07-11,"305","Hydrocotyle hirta"
"2012-305",2012,2012-07-11,"305","Leptinella filicula"
"2012-305",2012,2012-07-11,"305","Myosotis exarrhena"
"2012-305",2012,2012-07-11,"305","Olearia phlogopappa"
"2012-305",2012,2012-07-11,"305","Poa tenera"
"2012-305",2012,2012-07-11,"305","Polyscias sambucifolia"
"2012-305",2012,2012-07-11,"305","Polystichum proliferum"
"2012-305",2012,2012-07-11,"305","Pultenaea muelleri"
"2012-305",2012,2012-07-11,"305","Stellaria flaccida"
"2012-305",2012,2012-07-11,"305","Stylidium armeria"
"2012-305",2012,2012-07-11,"305","Viola eminens"
"2012-340",2012,2012-05-10,"340","Acacia dealbata"
"2012-340",2012,2012-05-10,"340","Acacia obliquinervia"
"2012-340",2012,2012-05-10,"340","Blechnum nudum"
"2012-340",2012,2012-05-10,"340","Cassinia aculeata"
"2012-340",2012,2012-05-10,"340","Clematis aristata"
"2012-340",2012,2012-05-10,"340","Conyza bonariensis"
"2012-340",2012,2012-05-10,"340","Coprosma quadrifida"
"2012-340",2012,2012-05-10,"340","Dryopoa dives"
"2012-340",2012,2012-05-10,"340","Eucalyptus regnans"
"2012-340",2012,2012-05-10,"340","Geranium potentilloides"
"2012-340",2012,2012-05-10,"340","Gonocarpus humilis"
"2012-340",2012,2012-05-10,"340","Hydrocotyle hirta"
"2012-340",2012,2012-05-10,"340","Hypochoeris radicata"
"2012-340",2012,2012-05-10,"340","Lepidosperma elatius"
"2012-340",2012,2012-05-10,"340","Olearia phlogopappa"
"2012-340",2012,2012-05-10,"340","Pomaderris aspera"
"2012-340",2012,2012-05-10,"340","Prostanthera lasianthos"
"2012-340",2012,2012-05-10,"340","Pteridium esculentum"
"2012-340",2012,2012-05-10,"340","Senecio velleioides"
"2012-340",2012,2012-05-10,"340","Tasmannia lanceolata"
"2012-340",2012,2012-05-10,"340","Tetrarrhena juncea"
"2012-340",2012,2012-05-10,"340","Viola hederacea"
"2012-354",2012,2012-05-09,"354","Acacia dealbata"
"2012-354",2012,2012-05-09,"354","Australina pusilla"
"2012-354",2012,2012-05-09,"354","Clematis aristata"
"2012-354",2012,2012-05-09,"354","Cyathea australis"
"2012-354",2012,2012-05-09,"354","Dicksonia antarctica"
"2012-354",2012,2012-05-09,"354","Eucalyptus regnans"
"2012-354",2012,2012-05-09,"354","Histiopteris incisa"
"2012-354",2012,2012-05-09,"354","Lepidosperma elatius"
"2012-354",2012,2012-05-09,"354","Olearia argophylla"
"2012-354",2012,2012-05-09,"354","Olearia phlogopappa"
"2012-354",2012,2012-05-09,"354","Pimelea axiflora"
"2012-354",2012,2012-05-09,"354","Poa ensiformis"
"2012-354",2012,2012-05-09,"354","Polyscias sambucifolia"
"2012-354",2012,2012-05-09,"354","Polystichum proliferum"
"2012-354",2012,2012-05-09,"354","Pteridium esculentum"
"2012-354",2012,2012-05-09,"354","Sambucus gaudichaudiana"
"2012-354",2012,2012-05-09,"354","Zieria arborescens"
"2012-357",2012,2012-04-03,"357","Acacia dealbata"
"2012-357",2012,2012-04-03,"357","Acacia frigescens"
"2012-357",2012,2012-04-03,"357","Acaena novae-zelandiae"
"2012-357",2012,2012-04-03,"357","Australina pusilla"
"2012-357",2012,2012-04-03,"357","Bedfordia arborescens"
"2012-357",2012,2012-04-03,"357","Billardiera mutabilis"
"2012-357",2012,2012-04-03,"357","Blechnum wattsii"
"2012-357",2012,2012-04-03,"357","Cassinia aculeata"
"2012-357",2012,2012-04-03,"357","Cirsium vulgare"
"2012-357",2012,2012-04-03,"357","Clematis aristata"
"2012-357",2012,2012-04-03,"357","Coprosma hirtella"
"2012-357",2012,2012-04-03,"357","Coprosma quadrifida"
"2012-357",2012,2012-04-03,"357","Correa lawrenciana"
"2012-357",2012,2012-04-03,"357","Cyathea australis"
"2012-357",2012,2012-04-03,"357","Eucalyptus regnans"
"2012-357",2012,2012-04-03,"357","Galium propinquum"
"2012-357",2012,2012-04-03,"357","Hedycarya angustifolia"
"2012-357",2012,2012-04-03,"357","Histiopteris incisa"
"2012-357",2012,2012-04-03,"357","Hydrocotyle hirta"
"2012-357",2012,2012-04-03,"357","Lepidosperma elatius"
"2012-357",2012,2012-04-03,"357","Leptostigma reptans"
"2012-357",2012,2012-04-03,"357","Olearia argophylla"
"2012-357",2012,2012-04-03,"357","Olearia phlogopappa"
"2012-357",2012,2012-04-03,"357","Oxalis exilis"
"2012-357",2012,2012-04-03,"357","Polystichum proliferum"
"2012-357",2012,2012-04-03,"357","Pomaderris aspera"
"2012-357",2012,2012-04-03,"357","Prostanthera lasianthos"
"2012-357",2012,2012-04-03,"357","Pteridium esculentum"
"2012-357",2012,2012-04-03,"357","Senecio gunnii"
"2012-357",2012,2012-04-03,"357","Senecio velleioides"
"2012-357",2012,2012-04-03,"357","Stellaria flaccida"
"2012-357",2012,2012-04-03,"357","Tetrarrhena juncea"
"2012-357",2012,2012-04-03,"357","Urtica incisa"
"2012-357",2012,2012-04-03,"357","Viola eminens"
"2012-357",2012,2012-04-03,"357","Viola hederacea"
"2012-363",2012,2012-04-27,"363","Acacia dealbata"
"2012-363",2012,2012-04-27,"363","Acacia frigescens"
"2012-363",2012,2012-04-27,"363","Billardiera mutabilis"
"2012-363",2012,2012-04-27,"363","Cassinia longifolia"
"2012-363",2012,2012-04-27,"363","Clematis aristata"
"2012-363",2012,2012-04-27,"363","Dawsonia superba"
"2012-363",2012,2012-04-27,"363","Dicksonia antarctica"
"2012-363",2012,2012-04-27,"363","Dryopoa dives"
"2012-363",2012,2012-04-27,"363","Eucalyptus regnans"
"2012-363",2012,2012-04-27,"363","Galium propinquum"
"2012-363",2012,2012-04-27,"363","Gonocarpus humilis"
"2012-363",2012,2012-04-27,"363","Hydrocotyle hirta"
"2012-363",2012,2012-04-27,"363","Hypolepis rugosula"
"2012-363",2012,2012-04-27,"363","Lepidosperma elatius"
"2012-363",2012,2012-04-27,"363","Lomatia fraseri"
"2012-363",2012,2012-04-27,"363","Microlaena stipoides"
"2012-363",2012,2012-04-27,"363","Olearia phlogopappa"
"2012-363",2012,2012-04-27,"363","Oreomyrrhis eriopoda"
"2012-363",2012,2012-04-27,"363","Oxalis exilis"
"2012-363",2012,2012-04-27,"363","Pimelea axiflora"
"2012-363",2012,2012-04-27,"363","Polyscias sambucifolia"
"2012-363",2012,2012-04-27,"363","Pomaderris aspera"
"2012-363",2012,2012-04-27,"363","Pteridium esculentum"
"2012-363",2012,2012-04-27,"363","Senecio velleioides"
"2012-363",2012,2012-04-27,"363","Solanum prinophyllum"
"2012-363",2012,2012-04-27,"363","Stellaria flaccida"
"2012-363",2012,2012-04-27,"363","Tetrarrhena juncea"
"2012-363",2012,2012-04-27,"363","Viola hederacea"
"2012-363",2012,2012-04-27,"363","Zieria arborescens"
"2012-370",2012,2012-04-27,"370","Acacia dealbata"
"2012-370",2012,2012-04-27,"370","Acacia frigescens"
"2012-370",2012,2012-04-27,"370","Atherosperma moschatum"
"2012-370",2012,2012-04-27,"370","Australina pusilla"
"2012-370",2012,2012-04-27,"370","Bedfordia arborescens"
"2012-370",2012,2012-04-27,"370","Blechnum wattsii"
"2012-370",2012,2012-04-27,"370","Cassinia aculeata"
"2012-370",2012,2012-04-27,"370","Cirsium vulgare"
"2012-370",2012,2012-04-27,"370","Clematis aristata"
"2012-370",2012,2012-04-27,"370","Coprosma quadrifida"
"2012-370",2012,2012-04-27,"370","Correa lawrenciana"
"2012-370",2012,2012-04-27,"370","Dawsonia superba"
"2012-370",2012,2012-04-27,"370","Dicksonia antarctica"
"2012-370",2012,2012-04-27,"370","Dryopoa dives"
"2012-370",2012,2012-04-27,"370","Eucalyptus regnans"
"2012-370",2012,2012-04-27,"370","Grammitis billardierei"
"2012-370",2012,2012-04-27,"370","Hedycarya angustifolia"
"2012-370",2012,2012-04-27,"370","Histiopteris incisa"
"2012-370",2012,2012-04-27,"370","Hydrocotyle hirta"
"2012-370",2012,2012-04-27,"370","Nothofagus cunninghamii"
