YEAR,SQUARE,SITE_ID,SAMPLE_DATE,SPECIES_CODE,NAME,LC07,LC07_NUM,EZ_DESC_07,COUNTRY,COUNTY07
1990,TGNTVD,1,01-Sep-90,50830000,Ephydridae,15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,50810000,Syrphidae,15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,50400000,Chironomidae,15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,50310200,Dixella sp.,15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,48250201,"Hydropsyche angustipennis (Curtis, 1834)",15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,46110102,"Sialis lutaria (Linnaeus, 1758)",15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,45630600,Oulimnius sp.,15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,45630101,"Elmis aenea (Müller, 1806)",15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,45142100,Ilybius sp.,15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,45141901,"Platambus maculatus (Linnaeus, 1758)",15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,45141502,"Oreodytes sanmarkii (C.R. Sahlberg, 1826)",15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,43310101,"Nepa cinerea Linnaeus, 1758",15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,40120111,"Baetis vernus Curtis, 1834",15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,37140206,"Gammarus pulex (Linnaeus, 1758)",15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,22310000,Erpobdellidae,15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,22120401,"Glossiphonia complanata (Linnaeus, 1758)",15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,20000000,Oligochaeta,15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,17130200,Pisidium sp.,15w,44,Lowlands (Wales),WAL,Powys
1990,TGNTVD,1,01-Sep-90,16220602,"Radix balthica (Linnaeus, 1758)",15w,44,Lowlands (Wales),WAL,Powys
1990,MDFNRP,1,05-Sep-90,5071X000,Clinocerinae,17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,50400000,Chironomidae,17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,5036032Z,Simulium (Nevermannia) cryophilum group,17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,50350000,Ceratopogonidae,17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,50310103,"Dixa nebulosa Meigen, 1830",17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,50140500,Dicranota sp.,17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,48370201,Sericostoma personatum (Spence in Kirby & S,17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,48210101,"Philopotamus montanus (Donovan, 1813)",17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,45630604,"Oulimnius tuberculatus (Müller, 1806)",17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,45630301,"Limnius volckmari (Panzer, 1793)",17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,45630101,"Elmis aenea (Müller, 1806)",17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,45510501,"Hydrocyphon deflexicollis (Müller, 1821)",17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,41220101,"Dinocras cephalotes (Curtis, 1827)",17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,41130101,"Leuctra fusca (Linnaeus, 1758)",17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,40410201,"Serratella ignita (Poda, 1761)",17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,40320101,"Ephemera danica Müller, 1764",17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,40210202,"Paraleptophlebia submarginata (Stephens, 18",17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,40130400,Ecdyonurus sp.,17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,40120501,"Alainites muticus (Linnaeus, 1758)",17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,40120402,"Procloeon pennulatum (Eaton, 1870)",17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,4012011Z,Baetis scambus group,17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,40120107,"Baetis rhodani (Pictet, 1843-1845)",17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,37140206,"Gammarus pulex (Linnaeus, 1758)",17e,16,Uplands (England),ENG,Shropshire
1990,MDFNRP,1,05-Sep-90,20000000,Oligochaeta,17e,16,Uplands (England),ENG,Shropshire
1990,XZZAGX,1,04-Oct-90,50400000,Chironomidae,9e,9,Easterly lowlands (England),ENG,West Midlands
1990,XZZAGX,1,04-Oct-90,453Z0000,"Hydrophilidae (including Hydraenidae, Helop",9e,9,Easterly lowlands (England),ENG,West Midlands
1990,XZZAGX,1,04-Oct-90,22310302,"Trocheta subviridis Dutrochet, 1817",9e,9,Easterly lowlands (England),ENG,West Midlands
1990,XZZAGX,1,04-Oct-90,22120401,"Glossiphonia complanata (Linnaeus, 1758)",9e,9,Easterly lowlands (England),ENG,West Midlands
1990,XZZAGX,1,04-Oct-90,20000000,Oligochaeta,9e,9,Easterly lowlands (England),ENG,West Midlands
1990,XZZAGX,1,04-Oct-90,16220602,"Radix balthica (Linnaeus, 1758)",9e,9,Easterly lowlands (England),ENG,West Midlands
1990,XZZAGX,1,04-Oct-90,37140206,"Gammarus pulex (Linnaeus, 1758)",9e,9,Easterly lowlands (England),ENG,West Midlands
1990,XZZAGX,1,04-Oct-90,36110101,"Asellus aquaticus (Linnaeus, 1758)",9e,9,Easterly lowlands (England),ENG,West Midlands
1990,IUKPTW,1,20-Jun-90,16220602,"Radix balthica (Linnaeus, 1758)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,16230221,"Anisus (Disculifer) vortex (Linnaeus, 1758)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,50330100,Anopheles sp.,12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,50820000,Sciomyzidae,12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,50400000,Chironomidae,12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,50350000,Ceratopogonidae,12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,50210Z00,Pericoma group,12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,49110000,Pyralidae,12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,48341719,"Limnephilus lunatus Curtis, 1834",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,46110102,"Sialis lutaria (Linnaeus, 1758)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,45410208,"Hydraena riparia Kugelann, 1794",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,45351303,"Anacaena limbata (Fabricius, 1792)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,45351302,"Anacaena globulus (Paykull, 1829)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,45351101,"Hydrobius fuscipes (Linnaeus, 1758)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,45330152,Helophorus (Rhopalohelophorus) brevipalpis,12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,45142106,"Ilybius quadriguttatus (Lacordaire, 1835)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,45142016,"Agabus paludosus (Fabricius, 1801)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,45142009,"Agabus didymus (Olivier, 1795)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,45110311,"Haliplus lineatocollis (Marsham, 1802)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,43510100,Notonecta sp.,12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,43310101,"Nepa cinerea Linnaeus, 1758",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,43220100,Velia sp.,12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,37140206,"Gammarus pulex (Linnaeus, 1758)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,37130101,"Crangonyx pseudogracilis Bousfield, 1958",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,36110101,"Asellus aquaticus (Linnaeus, 1758)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,22310101,"Erpobdella octoculata (Linnaeus, 1758)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,22120401,"Glossiphonia complanata (Linnaeus, 1758)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,20000000,Oligochaeta,12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,17130200,Pisidium sp.,12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,16250101,"Acroloxus lacustris (Linnaeus, 1758)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,16230301,"Bathyomphalus contortus (Linnaeus, 1758)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,16230110,Planorbis (Planorbis) sp.,12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,16210202,"Physa fontinalis (Linnaeus, 1758)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,16160111,"Bithynia (Bithynia) tentaculata (Linnaeus,",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,16140301,"Potamopyrgus antipodarum (J.E.Gray, 1843)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,5130201,"Dendrocoelum lacteum (O.F.Müller, 1774)",12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,IUKPTW,1,20-Jun-90,0511020Z,Polycelis nigra group,12e,12,Easterly lowlands (England),ENG,Northamptonshire
1990,GNVOHN,1,02-Aug-90,50630100,Chrysops sp.,8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,50400000,Chironomidae,8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,45351412,"Laccobius (Laccobius) minutus (Linnaeus, 17",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,45140301,"Hyphydrus ovatus (Linnaeus, 1761)",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,45110308,"Haliplus immaculatus Gerhardt, 1877",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,43610922,"Sigara (Subsigara) falleni (Fieber, 1848)",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,43610604,"Corixa punctata (Illiger, 1807)",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,40120301,"Cloeon dipterum (Linnaeus, 1761)",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,37140209,"Gammarus zaddachi Sexton, 1912",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,37130101,"Crangonyx pseudogracilis Bousfield, 1958",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,24000000,Hydracarina,8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,22310101,"Erpobdella octoculata (Linnaeus, 1758)",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,22120801,"Alboglossiphonia heteroclita (Linnaeus, 176",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,22120701,"Helobdella stagnalis (Linnaeus, 1758)",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,22120404,"Glossiphonia paludosa (Carena, 1824)",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,22120201,"Theromyzon tessulatum (O.F.Müller, 1774)",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,20000000,Oligochaeta,8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,17130200,Pisidium sp.,8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,16230301,"Bathyomphalus contortus (Linnaeus, 1758)",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,16230221,"Anisus (Disculifer) vortex (Linnaeus, 1758)",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,16210202,"Physa fontinalis (Linnaeus, 1758)",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,16160121,"Bithynia (Codiella) leachii (Sheppard, 1823",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,16160111,"Bithynia (Bithynia) tentaculata (Linnaeus,",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,16130121,"Valvata (Tropidina) macrostoma Morch, 1864",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,16130111,"Valvata (Valvata) cristata O.F. Müller, 177",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,0511020Z,Polycelis nigra group,8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,17130Z00,Sphaerium group,8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,36110101,"Asellus aquaticus (Linnaeus, 1758)",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,42120201,"Ischnura elegans (Vander Linden, 1820)",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,45140100,Laccophilus sp.,8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,GNVOHN,1,02-Aug-90,16220602,"Radix balthica (Linnaeus, 1758)",8e,8,Westerly lowlands (England),ENG,Cambridgeshire
1990,MZWJCL,1,21-Jul-90,50400000,Chironomidae,15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,50350000,Ceratopogonidae,15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,50140500,Dicranota sp.,15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,50132100,Eloeophila sp.,15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,501103AZ,Tipula (Yamatotipula) montium group,15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,483A0502,"Adicella reducta (McLachlan, 1865)",15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,48370201,Sericostoma personatum (Spence in Kirby & S,15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,48341301,"Chaetopteryx villosa (Fabricius, 1798)",15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,48330101,"Crunoecia irrorata (Curtis, 1834)",15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,48240403,"Plectrocnemia geniculata McLachlan, 1871",15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,48240402,"Plectrocnemia conspersa (Curtis, 1834)",15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,45510Z00,Elodes group,15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,45351302,"Anacaena globulus (Paykull, 1829)",15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,45330162,"Helophorus (Helophorus) flavipes Fabricius,",15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,45141502,"Oreodytes sanmarkii (C.R. Sahlberg, 1826)",15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,43220111,"Velia (Plesiovelia) caprai Tamanini, 1947",15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,41230301,"Siphonoperla torrentium (Pictet, 1841)",15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,41130106,"Leuctra nigra (Olivier, 1811)",15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,41130105,"Leuctra moselyi Morton, 1929",15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,41130100,Leuctra sp.,15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,41120100,Protonemura sp.,15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,20000000,Oligochaeta,15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,45330152,Helophorus (Rhopalohelophorus) brevipalpis,15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,48110101,"Rhyacophila dorsalis (Curtis, 1834)",15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,5036032Z,Simulium (Nevermannia) cryophilum group,15w,44,Lowlands (Wales),WAL,Gwynedd
1990,MZWJCL,1,21-Jul-90,48340600,Halesus sp.,15w,44,Lowlands (Wales),WAL,Gwynedd
1990,PAMHOJ,1,23-Jul-90,5071YW00,Chelifera group,17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,50400000,Chironomidae,17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,5036032Z,Simulium (Nevermannia) cryophilum group,17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,501Z0000,"Tipulidae (including Limoniidae, Cylindroto",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,50140500,Dicranota sp.,17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,48380101,"Odontocerum albicorne (Scopoli, 1763)",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,48350202,"Silo pallipes (Fabricius, 1781)",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,48341301,"Chaetopteryx villosa (Fabricius, 1798)",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,48330101,"Crunoecia irrorata (Curtis, 1834)",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,48240403,"Plectrocnemia geniculata McLachlan, 1871",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,48210200,Wormaldia sp.,17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,48210101,"Philopotamus montanus (Donovan, 1813)",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,48110101,"Rhyacophila dorsalis (Curtis, 1834)",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,45630101,"Elmis aenea (Müller, 1806)",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,45510Z00,Elodes group,17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,45410202,"Hydraena gracilis Germar, 1824",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,41130106,"Leuctra nigra (Olivier, 1811)",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,41130101,"Leuctra fusca (Linnaeus, 1758)",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,41120301,"Nemurella picteti Klapálek, 1900",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,41120101,"Protonemura meyeri (Pictet, 1841)",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,40410201,"Serratella ignita (Poda, 1761)",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,40130500,Electrogena sp.,17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,40120107,"Baetis rhodani (Pictet, 1843-1845)",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,20000000,Oligochaeta,17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,17130200,Pisidium sp.,17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,43220111,"Velia (Plesiovelia) caprai Tamanini, 1947",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,48250301,"Diplectrona felix McLachlan, 1878",17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,48370201,Sericostoma personatum (Spence in Kirby & S,17w3,19,Uplands (Wales),WAL,Powys
1990,PAMHOJ,1,23-Jul-90,50310105,"Dixa puberula Loew, 1849",17w3,19,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,40410201,"Serratella ignita (Poda, 1761)",17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,40130400,Ecdyonurus sp.,17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,4012011Z,Baetis scambus group,17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,24000000,Hydracarina,17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,22310101,"Erpobdella octoculata (Linnaeus, 1758)",17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,20000000,Oligochaeta,17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,50850200,Limnophora sp.,17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,41210201,"Perlodes microcephalus (Pictet, 1833)",17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,41230103,"Chloroperla tripunctata (Scopoli, 1763)",17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,45630101,"Elmis aenea (Müller, 1806)",17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,45630201,"Esolus parallelepipedus (Müller, 1806)",17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,45410202,"Hydraena gracilis Germar, 1824",17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,45630604,"Oulimnius tuberculatus (Müller, 1806)",17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,48120100,Glossosoma sp.,17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,48130300,Hydroptila sp.,17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,48250207,"Hydropsyche pellucidula (Curtis, 1834)",17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,48250209,"Hydropsyche siltalai Döhler, 1963",17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,5071X000,Clinocerinae,17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,50140500,Dicranota sp.,17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,50640301,"Ibisia marginata (Fabricius, 1781)",17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,50350000,Ceratopogonidae,17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,48240501,"Polycentropus flavomaculatus (Pictet, 1834)",17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,45630301,"Limnius volckmari (Panzer, 1793)",17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,45141502,"Oreodytes sanmarkii (C.R. Sahlberg, 1826)",17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,41130101,"Leuctra fusca (Linnaeus, 1758)",17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,50400000,Chironomidae,17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,50630Z00,Tabanus group,17w2,18,Uplands (Wales),WAL,Powys
1990,RBWKUY,1,30-Jul-90,50640101,"Atherix ibis (Fabricius, 1798)",17w2,18,Uplands (Wales),WAL,Powys
1990,QPNACB,1,10-Sep-90,48341301,"Chaetopteryx villosa (Fabricius, 1798)",10e,10,Westerly lowlands (England),ENG,Shropshire
1990,QPNACB,1,10-Sep-90,45630101,"Elmis aenea (Müller, 1806)",10e,10,Westerly lowlands (England),ENG,Shropshire
1990,QPNACB,1,10-Sep-90,4514130Z,Nebrioporus depressus group,10e,10,Westerly lowlands (England),ENG,Shropshire
1990,QPNACB,1,10-Sep-90,37140206,"Gammarus pulex (Linnaeus, 1758)",10e,10,Westerly lowlands (England),ENG,Shropshire
1990,QPNACB,1,10-Sep-90,20000000,Oligochaeta,10e,10,Westerly lowlands (England),ENG,Shropshire
